num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,hour_of_day,day_of_week,num_subqueries,num_predicates,num_aggregates,is_peak_hour,is_slow,has_index_used
0,1,0,0,178,5,14,5,0,5,0,1,1,0
0,1,0,0,1380,95428,14,5,0,0,0,1,1,0
0,1,0,0,2000,56233,14,5,0,0,0,1,1,0
0,1,0,0,1965,2049,14,5,0,0,0,1,1,0
0,1,0,0,213,68837,14,5,0,3,0,1,1,0
0,1,0,0,152,82,14,5,0,3,0,1,0,1
0,2,0,0,197,65760,14,5,0,0,0,1,1,0
0,1,0,0,50,3091,14,5,0,1,1,1,0,0
0,1,0,0,55,31,14,5,0,1,0,1,0,1
1,1,0,0,203,689,14,5,0,2,0,1,0,1
0,1,0,0,216,96033,14,5,0,5,0,1,1,0
0,1,0,0,238,59498,14,5,0,3,0,1,1,0
0,1,0,0,50,3269,14,5,0,0,0,1,0,1
0,1,0,0,1043,97685,14,5,0,0,0,1,1,0
0,1,0,0,88,53,14,5,0,0,0,1,0,1
0,1,0,0,50,224,12,5,0,0,0,1,0,1
0,1,0,0,92,312,14,5,0,1,1,1,0,1
1,1,0,0,238,106,14,5,0,2,0,1,0,1
0,1,0,0,50,472,14,5,0,1,1,1,0,1
0,1,0,0,62,24,14,5,0,1,0,1,0,1
0,1,0,0,202,669,14,5,0,3,0,1,1,1
0,2,0,0,205,36966,14,5,0,0,0,1,1,0
0,1,0,0,50,4054,14,5,0,0,0,1,0,0
0,1,0,0,2000,860,14,5,0,0,0,1,1,1
1,1,0,0,230,397,14,5,0,1,0,1,0,1
0,1,0,0,220,44705,14,5,0,5,0,1,1,0
1,1,0,0,201,3879,14,5,0,1,0,1,0,0
0,1,0,0,2000,62490,14,5,0,0,0,1,1,0
1,1,1,0,284,44,14,5,0,3,0,1,0,1
0,1,0,0,92,427,14,5,0,1,1,1,0,1
0,1,0,0,76,54645,2,5,0,1,0,0,1,0
0,1,0,0,50,117,14,5,0,1,1,1,0,1
1,1,0,0,239,586,14,5,0,1,0,1,1,1
0,1,0,0,92,293,14,5,0,0,0,1,0,1
0,1,0,0,2000,91425,14,5,0,0,0,1,1,0
0,1,0,0,89,124,15,4,0,0,0,1,0,1
0,1,0,0,214,394,14,5,0,3,0,1,1,0
0,1,0,0,102,35,14,5,0,1,0,1,0,1
0,1,0,0,68,343,14,5,0,1,0,1,0,1
1,1,0,0,230,488,14,5,0,1,0,1,0,1
1,1,0,0,267,379,14,5,0,1,0,1,0,1
0,1,0,0,88,422,14,5,0,0,0,1,0,1
0,1,0,0,59,166,14,5,0,0,0,1,0,1
0,1,0,0,619,268,14,5,0,0,0,1,0,1
1,1,0,0,206,762,14,5,0,1,0,1,1,1
0,2,0,0,249,69231,14,5,0,0,0,1,1,0
0,1,0,0,677,193,14,5,0,0,0,1,0,1
0,1,0,0,50,417,14,5,0,0,0,1,0,1
0,1,0,0,182,73181,14,5,0,3,0,1,1,0
0,1,0,0,70,123,14,5,0,1,0,1,0,0
0,1,0,0,56,270,15,4,0,0,0,1,0,1
0,1,0,0,234,91641,14,5,0,3,0,1,1,0
0,1,0,0,75,57,14,5,0,0,0,1,0,1
0,1,0,0,126,367,14,5,0,0,0,1,0,1
1,1,0,0,268,56032,14,5,0,1,0,1,1,0
0,1,0,0,213,303,14,5,0,3,0,1,1,1
0,2,0,0,209,74685,14,5,0,0,0,1,1,0
1,1,0,0,260,58,14,5,0,1,0,1,0,1
1,1,0,0,244,4617,14,5,0,2,0,1,0,1
0,1,0,0,141,557,14,5,0,5,0,1,1,1
0,1,0,0,1272,16032,14,5,0,0,0,1,1,0
0,1,0,0,58,449,14,5,0,0,0,1,0,1
1,1,0,0,268,65221,14,5,0,1,0,1,1,0
0,2,0,0,224,410,14,5,0,0,0,1,1,0
0,1,0,0,231,23243,14,5,0,3,0,1,1,0
0,2,0,0,255,46915,14,5,0,0,0,1,1,0
1,1,0,0,203,4057,14,5,0,1,0,1,0,0
0,1,0,0,50,307,14,5,0,0,0,1,0,1
0,1,0,0,179,76969,14,5,0,3,0,1,1,0
0,1,0,0,86,2069,14,5,0,0,0,1,0,0
0,1,0,0,203,402,14,5,0,3,0,1,1,1
1,1,0,0,194,91423,14,5,0,1,0,1,1,0
0,1,0,0,50,216,14,5,0,1,0,1,0,1
0,1,0,0,146,18379,14,5,0,5,0,1,1,1
1,1,0,0,219,73401,14,5,0,0,0,1,1,0
0,1,0,0,108,68,14,5,0,0,0,1,0,1
0,1,0,0,668,853,14,5,0,0,0,1,1,1
0,1,0,0,50,481,14,5,0,1,0,1,0,1
0,1,0,0,147,80146,14,5,0,5,0,1,1,0
0,1,0,0,82,243,14,5,0,1,1,1,0,1
0,1,0,0,591,102,14,5,0,0,0,1,0,1
1,1,0,0,184,4,14,5,0,2,0,1,0,1
0,1,0,0,975,859,14,5,0,0,0,1,1,1
0,1,0,0,50,298,14,5,0,0,0,1,0,1
0,1,0,0,50,263,14,5,0,0,0,1,0,1
0,0,0,0,140,90416,1,5,0,0,0,0,1,0
0,2,0,0,200,77251,14,5,0,0,0,1,1,0
0,1,0,0,50,240,14,5,0,1,0,1,0,1
1,1,0,0,181,333,14,5,0,2,0,1,0,1
0,2,0,0,245,3631,14,5,0,0,0,1,1,1
0,1,0,0,74,348,14,5,0,1,0,1,0,1
0,1,0,0,112,221,14,5,0,0,0,1,0,1
0,1,0,0,57,4425,14,5,0,0,0,1,0,0
1,1,0,0,204,826,14,5,0,0,0,1,1,1
0,1,0,0,1783,379,14,5,0,0,0,1,1,1
0,1,0,0,162,451,14,5,0,3,0,1,1,1
1,1,0,0,247,318,14,5,0,2,0,1,0,1
0,1,0,0,50,228,14,5,0,1,0,1,0,1
0,1,0,0,228,99567,14,5,0,3,0,1,1,0
0,1,0,0,238,228,14,5,0,3,0,1,1,1
0,1,0,0,80,451,14,5,0,0,0,1,0,1
0,1,0,0,142,693,14,5,0,5,0,1,1,1
0,1,0,0,2000,41452,14,5,0,0,0,1,1,0
0,1,0,0,198,62196,14,5,0,3,0,1,1,0
1,1,0,0,267,14830,14,5,0,1,0,1,1,0
1,1,0,0,257,25596,14,5,0,1,0,1,1,0
0,1,0,0,186,44484,14,5,0,3,0,1,1,0
0,2,0,0,194,504,14,5,0,0,0,1,1,1
1,1,0,0,261,418,14,5,0,2,0,1,0,1
0,1,0,0,91,454,14,5,0,0,0,1,0,1
0,1,0,0,88,473,14,5,0,0,0,1,0,1
0,1,0,0,647,31,14,5,0,0,0,1,0,1
0,1,0,0,108,490,14,5,0,0,0,1,0,1
0,1,0,0,1939,594,14,5,0,0,0,1,1,1
1,1,1,0,284,352,14,5,0,3,0,1,0,1
0,1,0,0,50,373,13,5,0,0,0,1,0,1
1,1,0,0,265,1987,14,5,0,2,0,1,0,0
0,1,0,0,1984,95756,14,5,0,0,0,1,1,1
1,1,0,0,208,144,14,5,0,1,0,1,1,1
1,1,0,0,270,26772,14,5,0,1,0,1,1,0
1,1,0,0,260,23,14,5,0,2,0,1,0,1
0,1,0,0,77,305,14,5,0,0,0,1,0,1
0,1,0,0,1551,49,14,5,0,0,0,1,1,1
0,1,0,0,78,373,14,5,0,1,0,1,0,1
1,1,0,0,230,6116,14,5,0,1,0,1,1,0
0,1,0,0,633,186,14,5,0,0,0,1,0,1
0,1,0,0,1860,82839,14,5,0,0,0,1,1,0
1,1,1,0,292,448,14,5,0,3,0,1,0,1
0,1,0,0,53,476,14,5,0,0,0,1,0,1
0,1,0,0,135,86053,14,5,0,5,0,1,1,0
1,1,0,0,234,423,14,5,0,1,0,1,1,1
0,1,0,0,50,1067,12,5,0,0,0,1,0,0
0,1,0,0,50,127,14,5,0,0,0,1,0,1
0,1,0,0,2000,2636,14,5,0,0,0,1,1,0
1,1,0,0,197,111,14,5,0,2,0,1,0,1
1,1,0,0,242,42590,14,5,0,1,0,1,1,1
0,1,0,0,89,492,14,5,0,1,0,1,0,1
1,1,0,0,186,293,14,5,0,1,0,1,0,1
1,1,0,0,241,421,14,5,0,2,0,1,0,1
0,1,0,0,81,148,14,5,0,0,0,1,0,1
0,1,0,0,199,93338,14,5,0,3,0,1,1,1
1,1,0,0,263,8811,14,5,0,1,0,1,1,0
1,1,0,0,242,16223,14,5,0,1,0,1,1,0
3,0,1,1,343,11581,2,5,0,0,2,0,1,0
0,1,0,0,2000,21919,14,5,0,0,0,1,1,0
1,1,0,0,184,150,14,5,0,2,0,1,0,1
0,1,0,0,1207,84018,14,5,0,0,0,1,1,0
0,1,0,0,50,4323,12,5,0,0,0,1,0,0
0,1,0,0,50,173,13,5,0,0,0,1,0,1
0,1,0,0,172,99,14,5,0,3,0,1,1,1
0,1,0,0,57,196,14,5,0,1,0,1,0,1
1,1,0,0,187,254,14,5,0,2,0,1,0,1
1,1,0,0,260,413,14,5,0,2,0,1,0,0
1,1,0,0,204,167,14,5,0,1,0,1,0,1
0,1,0,0,162,50441,14,5,0,5,0,1,1,1
1,1,1,0,290,81,14,5,0,3,0,1,0,0
0,1,0,0,179,3604,14,5,0,5,0,1,1,0
1,1,0,0,246,69,14,5,0,1,0,1,0,1
0,1,0,0,50,324,14,5,0,1,0,1,0,1
0,1,0,0,2000,65655,14,5,0,0,0,1,1,0
0,2,0,0,195,1207,14,5,0,0,0,1,1,0
0,1,0,0,57,425,14,5,0,0,0,1,0,1
0,1,0,0,124,401,14,5,0,0,0,1,0,1
0,1,0,0,141,342,14,5,0,5,0,1,1,1
0,1,0,0,65,442,14,5,0,0,0,1,0,1
0,1,0,0,2000,94926,14,5,0,0,0,1,1,0
0,1,0,0,50,12,14,5,0,0,0,1,0,1
0,2,0,0,263,881,14,5,0,0,0,1,1,1
1,1,0,0,281,9463,14,5,0,1,0,1,1,0
0,2,0,0,220,37446,14,5,0,0,0,1,1,0
0,1,0,0,104,118,14,5,0,0,0,1,0,1
0,1,0,0,220,91526,14,5,0,5,0,1,1,0
0,1,0,0,121,211,14,5,0,0,0,1,0,1
0,1,0,0,78,101,14,5,0,1,1,1,0,1
1,1,0,0,214,731,14,5,0,1,0,1,1,1
1,1,0,0,264,276,14,5,0,2,0,1,0,1
0,1,0,0,50,195,14,5,0,1,0,1,0,1
0,1,0,0,2000,650,14,5,0,0,0,1,1,1
0,1,0,0,658,4004,14,5,0,0,0,1,0,0
0,2,0,0,257,889,14,5,0,0,0,1,1,1
0,1,0,0,55,3122,14,5,0,0,0,1,0,0
1,1,0,0,172,76,14,5,0,2,0,1,0,1
0,2,0,0,210,13671,14,5,0,0,0,1,1,0
0,1,0,0,75,1413,14,5,0,0,0,1,0,0
0,1,0,0,1816,10476,14,5,0,0,0,1,1,0
0,1,0,0,69,337,14,5,0,1,1,1,0,1
0,0,0,1,127,525,17,4,0,0,3,1,1,0
0,1,0,0,151,12,14,5,0,3,0,1,1,1
0,1,0,0,57,332,14,5,0,0,0,1,0,0
0,1,0,0,116,204,14,5,0,0,0,1,0,1
0,1,0,0,2000,5986,14,5,0,0,0,1,1,0
0,1,0,0,50,486,14,5,0,1,1,1,0,0
0,1,0,0,114,228,14,5,0,0,0,1,0,1
0,1,0,0,218,855,14,5,0,5,0,1,1,1
1,1,1,0,250,188,14,5,0,3,0,1,0,1
0,1,0,0,99,98,14,5,0,1,1,1,0,1
1,1,1,0,236,547,14,5,0,3,0,1,0,1
1,1,0,0,249,421,14,5,0,2,0,1,0,1
0,1,0,0,50,1243,14,5,0,0,0,1,0,0
0,1,0,0,223,761,14,5,0,3,0,1,1,0
0,1,0,0,609,423,14,5,0,0,0,1,0,1
0,1,0,0,215,29590,14,5,0,3,0,1,1,0
0,1,0,0,186,847,14,5,0,3,0,1,1,1
0,1,0,0,183,16526,14,5,0,3,0,1,1,0
1,1,0,0,173,410,14,5,0,2,0,1,0,1
0,2,0,0,208,43001,14,5,0,0,0,1,1,0
0,1,0,0,79,441,14,5,0,1,0,1,0,1
1,1,0,0,222,217,14,5,0,2,0,1,0,1
0,1,0,0,117,923,14,5,0,1,0,1,1,1
0,1,0,0,159,54242,14,5,0,5,0,1,1,0
1,1,0,0,170,459,14,5,0,2,0,1,0,0
0,1,0,0,50,193,14,5,0,1,0,1,0,1
0,2,0,0,197,989,14,5,0,0,0,1,1,1
0,1,0,0,141,42,14,5,0,0,0,1,0,1
0,1,0,0,183,7803,14,5,0,5,0,1,1,0
0,1,0,0,91,377,15,4,0,0,0,1,0,1
0,1,0,0,164,171,14,5,0,3,0,1,1,1
0,2,0,0,229,488,14,5,0,0,0,1,1,1
0,1,0,0,156,52446,14,5,0,5,0,1,1,0
1,1,0,0,169,123,14,5,0,2,0,1,0,1
0,1,0,0,50,19,14,5,0,0,0,1,0,1
0,1,0,0,53,3233,14,5,0,0,0,1,0,0
0,1,0,0,2000,12905,14,5,0,0,0,1,1,0
0,1,0,0,619,418,14,5,0,0,0,1,0,1
0,1,0,0,70,3172,14,5,0,0,0,1,0,0
0,1,0,0,2000,3461,14,5,0,0,0,1,1,0
0,1,0,0,134,830,14,5,0,5,0,1,1,1
0,2,0,0,232,59687,14,5,0,0,0,1,1,0
0,1,0,0,141,358,14,5,0,5,0,1,1,1
0,1,0,0,2000,105,14,5,0,0,0,1,1,1
0,1,0,0,121,310,14,5,0,0,0,1,0,1
0,1,0,0,110,329,14,5,0,0,0,1,0,1
1,1,1,0,228,327,14,5,0,3,0,1,0,1
0,1,0,0,107,4976,14,5,0,0,0,1,0,0
0,1,0,0,50,167,14,5,0,0,0,1,0,1
0,1,0,0,160,6673,14,5,0,5,0,1,1,0
0,2,0,0,212,77490,14,5,0,0,0,1,1,0
0,1,0,0,50,45,14,5,0,1,1,1,0,1
0,2,0,0,258,47772,14,5,0,0,0,1,1,0
0,1,0,0,50,483,14,5,0,0,0,1,0,1
0,1,0,0,182,76956,14,5,0,3,0,1,1,0
0,1,0,0,606,222,14,5,0,0,0,1,0,1
0,1,0,0,74,78,14,5,0,1,0,1,0,1
0,2,0,0,211,83863,14,5,0,0,0,1,1,0
1,1,0,0,204,188,14,5,0,1,0,1,1,1
0,1,0,0,93,169,14,5,0,0,0,1,0,1
1,1,0,0,213,30564,14,5,0,1,0,1,1,0
0,1,0,0,103,401,14,5,0,0,0,1,0,1
0,1,0,0,184,70692,14,5,0,3,0,1,1,0
1,1,0,0,194,245,14,5,0,2,0,1,0,0
1,1,0,0,262,13251,14,5,0,1,0,1,1,0
0,1,0,0,76,270,14,5,0,1,0,1,0,1
0,1,0,0,133,466,14,5,0,0,0,1,0,1
1,1,0,0,260,80056,14,5,0,1,0,1,1,0
0,1,0,0,185,83085,14,5,0,5,0,1,1,0
1,1,0,0,188,471,14,5,0,2,0,1,0,1
1,1,0,0,202,98,14,5,0,1,0,1,0,1
1,1,0,0,251,321,14,5,0,2,0,1,0,1
1,1,0,0,249,140,14,5,0,2,0,1,0,1
0,1,0,0,50,108,14,5,0,0,0,1,0,0
0,2,0,0,264,986,14,5,0,0,0,1,1,1
0,1,0,0,237,2905,14,5,0,3,0,1,1,0
0,1,0,0,78,312,14,5,0,0,0,1,0,1
0,2,0,0,209,528,14,5,0,0,0,1,1,1
0,1,0,0,168,53208,14,5,0,3,0,1,1,0
0,1,0,0,69,136,14,5,0,0,0,1,0,1
0,1,0,0,175,76051,14,5,0,3,0,1,1,0
1,1,0,0,229,49,14,5,0,1,0,1,1,1
1,1,1,0,197,120,14,5,0,3,0,1,0,1
0,1,0,0,50,98,14,5,0,0,0,1,0,1
0,1,0,0,60,4905,15,4,0,0,0,1,0,0
0,1,0,0,156,248,14,5,0,5,0,1,1,0
0,1,0,0,50,65,14,5,0,0,0,1,0,1
0,1,1,0,109,409,1,5,1,0,1,0,1,1
0,1,0,0,160,390,14,5,0,3,0,1,1,1
0,1,0,0,88,493,14,5,0,4,0,1,0,1
0,1,0,0,50,143,12,5,0,0,0,1,0,1
1,1,0,0,199,378,14,5,0,1,0,1,1,1
1,1,1,0,283,109,14,5,0,3,0,1,0,1
0,1,0,0,131,63094,14,5,0,5,0,1,1,0
0,1,0,0,2000,17734,14,5,0,0,0,1,1,1
0,1,0,0,146,483,14,5,0,0,0,1,0,0
1,1,0,0,218,129,14,5,0,1,0,1,0,1
0,1,0,0,136,399,14,5,0,0,0,1,0,1
0,1,0,0,2000,226,14,5,0,0,0,1,1,1
0,1,0,0,176,27886,14,5,0,3,0,1,1,0
0,1,0,0,59,327,14,5,0,0,0,1,0,1
0,1,0,0,127,256,14,5,0,0,0,1,0,1
1,0,1,1,545,64611,2,5,0,0,1,0,1,1
0,1,0,0,164,37077,14,5,0,3,0,1,1,0
0,1,0,0,50,1041,14,5,0,0,0,1,0,0
1,1,0,0,246,590,14,5,0,1,0,1,1,1
0,1,0,0,1498,783,14,5,0,0,0,1,1,1
0,2,0,0,201,212,14,5,0,0,0,1,1,1
0,1,0,0,141,209,14,5,0,3,0,1,0,1
0,2,0,0,219,528,14,5,0,0,0,1,1,0
1,1,0,0,193,245,14,5,0,1,0,1,0,1
0,1,0,0,2000,6661,14,5,0,0,0,1,1,0
1,1,0,0,187,345,14,5,0,1,0,1,1,1
0,1,0,0,155,418,14,5,0,3,0,1,1,1
0,1,0,0,141,4838,14,5,0,5,0,1,1,0
0,1,0,0,50,360,14,5,0,1,0,1,0,1
1,1,0,0,190,762,14,5,0,1,0,1,1,0
0,1,0,0,167,43073,14,5,0,5,0,1,1,0
1,1,1,0,243,153,14,5,0,3,0,1,0,1
0,1,0,0,237,851,14,5,0,3,0,1,1,1
0,1,0,0,50,1706,14,5,0,1,0,1,0,1
0,1,0,0,50,427,14,5,0,0,0,1,0,1
1,1,1,0,204,683,14,5,0,3,0,1,0,1
1,1,0,0,209,11378,14,5,0,1,0,1,1,0
1,1,0,0,266,9058,14,5,0,1,0,1,1,0
0,1,0,0,50,4509,14,5,0,0,0,1,0,0
0,0,0,0,50,2481,14,5,0,0,0,1,0,0
0,1,0,0,50,1756,14,5,0,1,0,1,0,0
0,1,0,0,1449,83,14,5,0,0,0,1,1,1
0,1,0,0,50,3251,14,5,0,0,0,1,0,0
0,2,0,0,203,918,14,5,0,0,0,1,1,1
1,1,0,0,235,132,14,5,0,2,0,1,0,1
0,1,0,0,98,4596,14,5,0,1,1,1,0,0
0,1,0,0,244,68525,14,5,0,3,0,1,1,0
0,1,0,0,194,196,14,5,0,3,0,1,1,0
0,1,0,0,682,20,14,5,0,0,0,1,0,0
0,2,0,0,247,76113,14,5,0,0,0,1,1,0
0,1,0,0,641,34,14,5,0,0,0,1,0,1
1,1,0,0,236,359,14,5,0,2,0,1,0,1
0,1,0,0,682,475,14,5,0,0,0,1,0,1
0,1,0,0,632,309,14,5,0,0,0,1,0,1
0,1,0,0,50,473,14,5,0,1,0,1,0,1
0,1,0,0,50,223,14,5,0,0,0,1,0,1
0,1,0,0,983,86404,14,5,0,0,0,1,1,0
0,1,0,0,1013,776,14,5,0,0,0,1,1,1
0,1,0,0,63,123,14,5,0,1,0,1,0,1
1,1,0,0,273,90806,14,5,0,1,0,1,1,0
0,1,0,0,192,34884,14,5,0,3,0,1,1,0
1,1,0,0,179,239,14,5,0,2,0,1,0,1
1,1,0,0,252,29527,14,5,0,1,0,1,1,1
0,1,0,0,2000,43187,14,5,0,0,0,1,1,0
1,1,0,0,198,39735,14,5,0,1,0,1,1,0
0,1,0,0,224,16981,14,5,0,3,0,1,1,0
0,2,0,0,184,982,14,5,0,0,0,1,1,1
0,2,0,0,200,63457,14,5,0,0,0,1,1,0
0,1,0,0,50,433,14,5,0,1,1,1,0,1
0,1,0,0,2000,529,14,5,0,0,0,1,1,1
1,1,1,0,248,363,14,5,0,3,0,1,0,1
0,1,0,0,50,299,14,5,0,0,0,1,0,1
1,1,0,0,270,28080,14,5,0,1,0,1,1,0
1,1,0,0,197,340,14,5,0,2,0,1,0,0
0,1,0,0,165,12797,14,5,0,3,0,1,1,0
0,2,0,0,222,58056,14,5,0,0,0,1,1,0
1,1,0,0,257,3,14,5,0,2,0,1,0,1
1,1,0,0,277,220,14,5,0,1,0,1,1,1
1,1,1,0,247,122,14,5,0,3,0,1,0,0
1,1,0,0,213,4076,14,5,0,2,0,1,0,0
0,1,0,0,50,41,14,5,0,1,1,1,0,1
1,1,0,0,250,168,14,5,0,2,0,1,0,1
0,1,0,0,1574,27457,14,5,0,0,0,1,1,0
1,1,0,0,273,21917,14,5,0,1,0,1,1,1
0,1,0,0,1675,9871,14,5,0,0,0,1,1,0
1,1,0,0,203,842,14,5,0,1,0,1,1,1
0,1,0,0,67,419,15,4,0,0,0,1,0,1
0,1,0,0,50,279,14,5,0,1,0,1,0,0
0,1,0,0,1301,20053,14,5,0,0,0,1,1,0
0,1,1,0,347,746,2,5,2,0,2,0,1,1
1,1,0,0,272,224,14,5,0,1,0,1,0,1
1,1,1,0,209,4280,14,5,0,3,0,1,0,0
0,1,0,0,2000,175,14,5,0,0,0,1,1,1
0,1,0,0,50,782,14,5,0,1,0,1,0,1
0,2,0,0,256,92359,14,5,0,0,0,1,1,0
0,1,0,0,142,583,14,5,0,5,0,1,1,0
0,2,0,0,262,602,14,5,0,0,0,1,1,0
0,1,0,0,56,4100,14,5,0,0,0,1,0,0
0,1,0,0,161,67727,14,5,0,3,0,1,1,0
0,1,0,0,79,1709,12,5,0,0,0,1,0,0
1,1,1,0,275,388,14,5,0,3,0,1,0,0
0,2,0,0,266,84050,14,5,0,0,0,1,1,0
0,1,0,0,90,184,14,5,0,0,0,1,0,1
0,1,0,0,169,84323,14,5,0,3,0,1,1,0
0,1,0,0,50,322,14,5,0,0,0,1,0,1
0,1,0,0,104,10,14,5,0,0,0,1,0,1
0,1,0,0,64,172,14,5,0,0,0,1,0,1
1,1,0,0,246,60415,14,5,0,1,0,1,1,0
1,1,0,0,196,95,14,5,0,2,0,1,0,1
0,2,0,0,260,321,14,5,0,0,0,1,1,1
0,1,0,0,50,940,14,5,0,1,1,1,0,0
1,1,0,0,217,39398,14,5,0,1,0,1,1,0
0,1,0,0,89,277,15,4,0,0,0,1,0,0
0,1,0,0,50,138,14,5,0,0,0,1,0,1
1,1,1,0,285,165,14,5,0,3,0,1,0,1
1,1,0,0,192,4307,14,5,0,2,0,1,0,0
1,1,0,0,248,186,14,5,0,2,0,1,0,1
1,1,0,0,278,98064,14,5,0,1,0,1,1,0
0,1,0,0,152,973,14,5,0,0,0,1,0,1
0,1,0,0,85,2357,14,5,0,1,0,1,0,0
1,1,0,0,241,76058,14,5,0,1,0,1,1,0
1,1,0,0,256,85,14,5,0,2,0,1,0,1
0,2,0,0,192,6030,14,5,0,0,0,1,1,0
0,1,0,0,2000,2381,14,5,0,0,0,1,1,0
1,1,0,0,178,387,14,5,0,2,0,1,0,1
1,1,0,0,240,230,14,5,0,2,0,1,0,1
1,1,0,0,241,17753,14,5,0,1,0,1,1,0
0,2,0,0,191,6092,14,5,0,0,0,1,1,0
0,0,0,0,60,3279,14,5,0,0,0,1,0,0
0,1,0,0,160,534,14,5,0,5,0,1,1,0
0,1,0,0,50,4887,14,5,0,1,0,1,0,0
0,1,0,0,209,53946,14,5,0,3,0,1,1,0
0,1,0,0,201,88620,14,5,0,3,0,1,1,0
0,2,0,0,198,724,14,5,0,0,0,1,1,1
0,1,0,0,606,450,14,5,0,0,0,1,0,1
0,1,0,0,50,137,14,5,0,1,0,1,0,1
1,1,0,0,179,484,14,5,0,2,0,1,0,1
0,2,0,0,248,393,14,5,0,0,0,1,1,0
1,1,0,0,261,18,14,5,0,2,0,1,0,1
0,1,0,0,125,337,14,5,0,0,0,1,0,1
0,1,0,0,50,155,14,5,0,1,0,1,0,1
0,1,0,0,223,81093,14,5,0,3,0,1,1,0
0,1,0,0,2000,59520,14,5,0,0,0,1,1,0
2,2,1,1,730,9567,23,4,1,3,3,0,1,0
1,1,0,0,179,94,14,5,0,2,0,1,0,1
0,1,0,0,50,16,14,5,0,1,0,1,0,1
0,1,0,0,1101,805,14,5,0,0,0,1,1,1
0,1,0,0,608,279,14,5,0,0,0,1,0,1
0,1,0,0,1653,81152,14,5,0,0,0,1,1,0
0,1,0,0,50,4842,14,5,0,0,0,1,0,0
0,1,0,0,94,384,15,4,0,0,0,1,0,1
1,1,0,0,213,639,14,5,0,1,0,1,1,1
1,1,0,0,224,260,14,5,0,2,0,1,0,0
0,1,0,0,224,570,14,5,0,3,0,1,1,0
0,1,0,0,756,85680,14,5,0,0,0,1,1,0
0,1,0,0,82,323,14,5,0,1,0,1,1,1
0,1,0,0,77,159,14,5,0,1,1,1,0,1
0,1,0,0,66,308,14,5,0,1,0,1,0,1
0,1,0,0,50,80,14,5,0,0,0,1,0,1
0,1,0,0,50,184,14,5,0,1,0,1,0,1
0,1,0,0,50,212,14,5,0,0,0,1,0,1
0,1,0,0,169,84,14,5,0,3,0,1,1,1
1,1,0,0,262,28866,14,5,0,1,0,1,1,0
0,1,0,0,50,488,14,5,0,1,1,1,0,1
0,1,0,0,1020,35711,14,5,0,0,0,1,1,1
0,1,0,0,582,426,14,5,0,0,0,1,0,1
1,1,0,0,186,49743,14,5,0,1,0,1,1,0
0,1,0,0,203,740,14,5,0,5,0,1,1,1
1,1,0,0,279,886,14,5,0,1,0,1,1,1
1,1,0,0,219,341,14,5,0,2,0,1,0,1
0,1,0,0,127,26386,14,5,0,5,0,1,1,0
0,1,0,0,147,426,14,5,0,5,0,1,1,0
0,1,0,0,1419,87842,14,5,0,0,0,1,1,0
0,1,0,0,1117,24013,14,5,0,0,0,1,1,0
0,1,0,0,72,358,14,5,0,0,0,1,0,1
0,1,0,0,150,166,14,5,0,0,0,1,0,1
1,1,0,0,269,417,14,5,0,1,0,1,0,1
0,1,0,0,248,267,14,5,0,3,0,1,1,1
0,2,0,0,219,111,14,5,0,0,0,1,1,1
1,1,0,0,243,2441,14,5,0,1,0,1,0,0
0,1,1,1,551,95542,14,5,0,1,6,1,1,0
0,1,0,0,626,205,14,5,0,0,0,1,0,1
0,1,0,0,173,627,14,5,0,5,0,1,1,1
0,1,0,0,51,7885,1,5,0,0,0,0,1,0
0,1,0,0,161,948,14,5,0,5,0,1,1,1
1,1,0,0,253,33821,14,5,0,1,0,1,1,0
0,1,0,0,2000,15045,14,5,0,0,0,1,1,0
0,1,0,0,987,749,14,5,0,0,0,1,1,1
1,1,0,0,234,92210,14,5,0,1,0,1,1,0
0,1,0,0,50,335,14,5,0,0,0,1,0,1
0,1,0,0,50,260,14,5,0,1,1,1,0,0
0,1,0,0,57,273,14,5,0,1,1,1,0,1
1,1,0,0,232,387,14,5,0,2,0,1,0,1
0,1,0,0,159,19780,14,5,0,3,0,1,1,0
0,1,0,0,50,26550,1,5,0,0,0,0,1,0
0,1,0,0,50,235,14,5,0,1,0,1,0,1
0,1,0,0,1454,397,14,5,0,0,0,1,1,1
0,1,0,0,1010,90771,14,5,0,0,0,1,1,0
1,0,1,1,285,51,2,5,0,0,6,0,1,1
0,1,0,0,255,83,14,5,0,3,0,1,1,1
0,2,0,0,218,622,14,5,0,0,0,1,1,1
0,1,0,0,82,242,14,5,0,0,0,1,0,1
0,1,0,0,191,79377,14,5,0,3,0,1,1,0
1,1,0,0,260,49284,14,5,0,1,0,1,1,0
0,1,0,0,50,219,14,5,0,1,0,1,0,1
0,1,0,0,127,364,14,5,0,0,0,1,0,1
1,1,1,0,195,346,14,5,0,3,0,1,0,1
0,2,0,0,177,61238,14,5,0,0,0,1,1,0
0,1,0,0,192,711,14,5,0,3,0,1,1,1
0,2,0,0,231,48184,14,5,0,0,0,1,1,0
0,1,0,0,149,730,14,5,0,5,0,1,1,1
1,1,0,0,196,69,14,5,0,2,0,1,0,1
1,1,0,0,167,394,14,5,0,2,0,1,0,1
0,1,0,0,638,430,14,5,0,0,0,1,0,1
1,1,0,0,181,212,14,5,0,2,0,1,0,1
